Unnamed: 0,timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
40,2023-05-01 03:20:00,3400.2884,664.05036,297.30358,163.30002,698.75554
41,2023-05-01 03:25:00,3409.3569,668.4466,297.78254,163.24652,701.01838
42,2023-05-01 03:30:00,3383.3337,699.1881000000001,296.11986,162.94114,700.78052
43,2023-05-01 03:35:00,3365.1208,642.5583,295.79722,161.79816,698.39822
44,2023-05-01 03:40:00,3338.0479,627.571,298.40112,162.38894,700.7172800000001
45,2023-05-01 03:45:00,3275.7495,620.78178,299.23028,162.49068,698.44854
46,2023-05-01 03:50:00,3241.4429,703.43542,300.64472,162.81778,699.92572
47,2023-05-01 03:55:00,3255.4667,673.32502,300.87986,162.40552,700.5350000000001
48,2023-05-01 04:00:00,3294.3118,652.4344,300.076,161.83646,698.9145000000001
49,2023-05-01 04:05:00,3373.6147,616.24412,298.4693,162.8411,698.328
50,2023-05-01 04:10:00,3438.4185,687.73622,297.89906,163.01474,701.9141
51,2023-05-01 04:15:00,3415.8261,616.12168,297.53184,163.06478,701.37824
52,2023-05-01 04:20:00,3224.9971,650.09658,300.05078,163.28664,698.84658
53,2023-05-01 04:25:00,3032.6553,606.11044,300.16658,162.87106,700.83214
54,2023-05-01 04:30:00,3113.3515,695.3094199999999,300.4492,162.91496,698.34106
55,2023-05-01 04:35:00,3286.6902,698.92774,299.22714,163.44014,701.15666
56,2023-05-01 04:40:00,3388.0441,646.34004,297.0387,163.19324,697.06318
57,2023-05-01 04:45:00,3406.6208,631.42508,292.79776,162.68592,702.0020999999999
58,2023-05-01 04:50:00,3383.0849,651.42286,289.6111,162.8361,700.52544
59,2023-05-01 04:55:00,3387.9517,659.983,288.00072,163.18972,701.5233599999999
60,2023-05-01 05:00:00,3201.1161,686.85468,286.82434,163.30938,702.38884
61,2023-05-01 05:05:00,2842.2991,651.62878,286.03424,162.3405,699.14868
62,2023-05-01 05:10:00,2960.2729,647.7810400000001,285.02438,161.915,699.17756
63,2023-05-01 05:15:00,3302.7062,639.6910599999999,282.93014,162.59412,698.6845999999999
64,2023-05-01 05:20:00,3334.0326,730.70386,283.13648,162.64912,701.54946
65,2023-05-01 05:25:00,3303.88,686.2840600000001,282.91188,162.80764,698.41098
66,2023-05-01 05:30:00,3318.1493,652.4458999999999,285.01698,162.79268,700.6282199999999
67,2023-05-01 05:35:00,3335.4799,674.83342,288.55382,162.48064,699.09898
68,2023-05-01 05:40:00,3339.6766,619.76798,290.60094,162.85942,700.9764600000001
69,2023-05-01 05:45:00,3332.2228,582.80738,293.28056,162.51834,699.49774
70,2023-05-01 05:50:00,3329.9734,570.55902,294.76562,163.10628,700.0714399999999
71,2023-05-01 05:55:00,3320.1133,703.13732,296.66422,163.2215,700.11286
72,2023-05-01 06:00:00,3304.4092,658.1799800000001,296.87356,163.36838,700.4139200000001
73,2023-05-01 06:05:00,3299.0423,617.54672,295.55376,163.6804,700.63906
74,2023-05-01 06:10:00,3302.0285,610.0268199999999,295.24776,163.50174,699.2566199999999
75,2023-05-01 06:15:00,3305.337199999999,501.58824,294.7578,163.63582,699.85818
76,2023-05-01 06:20:00,3293.3523,691.4305400000001,295.2894,162.68922,700.83802
77,2023-05-01 06:25:00,3259.8939,637.86504,298.35056,161.7464,699.3133799999999
78,2023-05-01 06:30:00,3226.8307,632.4111,296.6175,162.92614,700.7535
79,2023-05-01 06:35:00,3267.9913,563.04316,293.97086,162.90604,698.14958
80,2023-05-01 06:40:00,3317.768,704.39208,294.40844,163.63694,700.30656
81,2023-05-01 06:45:00,3322.123000000001,669.8189,293.94638,163.59364,701.1670200000001
82,2023-05-01 06:50:00,3323.3932,616.64298,292.41972,164.19438,699.19312
83,2023-05-01 06:55:00,3340.9439,627.91156,291.15936,164.39948,700.2084600000001
84,2023-05-01 07:00:00,3340.4926,644.28984,289.9028,164.1842,698.74272
85,2023-05-01 07:05:00,3295.7753,668.20428,287.27658,164.38066,701.12048
86,2023-05-01 07:10:00,3022.1741,636.97702,285.38986,164.42798,700.18398
87,2023-05-01 07:15:00,2468.2933,604.81322,285.2302,165.32906,700.07118
88,2023-05-01 07:20:00,2071.143,649.01578,288.35932,166.58048,700.58638
89,2023-05-01 07:25:00,2352.2803,568.1546999999999,289.92254,165.32724,698.5
90,2023-05-01 07:30:00,2938.5384,653.07412,293.69206,163.4167,700.49166
91,2023-05-01 07:35:00,3200.4645,603.6384599999999,295.01212,164.73498,697.80462
92,2023-05-01 07:40:00,3242.2869,662.7729,297.80726,165.36736,702.9105999999999
93,2023-05-01 07:45:00,3248.2725,607.80276,298.2185,164.1508,698.7701
94,2023-05-01 07:50:00,3255.8343,598.0576199999999,296.8877,164.29264,700.16178
95,2023-05-01 07:55:00,2950.3868,590.76194,297.08622,165.83632,701.1568199999999
96,2023-05-01 08:00:00,2364.415,587.29804,296.22252,166.64058,700.7286799999999
97,2023-05-01 08:05:00,1750.1393,713.2989600000001,296.81626,166.48868,703.43248
98,2023-05-01 08:10:00,1468.4519,602.87644,296.06748,166.18546,696.12202
99,2023-05-01 08:15:00,1765.8116,505.22914,294.77486,166.1499,700.19616
100,2023-05-01 08:20:00,2058.7401,599.3224,292.3496,167.66352,700.09636
101,2023-05-01 08:25:00,2037.8573,666.4402600000001,294.21434,168.31592,698.8860999999999
102,2023-05-01 08:30:00,1994.4207,581.44998,292.6535,168.9394,701.96208
103,2023-05-01 08:35:00,2062.8026,651.3981200000001,294.88476,169.8812,698.9750799999999
104,2023-05-01 08:40:00,2147.1713,637.2859000000001,295.30206,170.0748,698.1007400000001
105,2023-05-01 08:45:00,2193.2155,620.9042999999999,295.8578,169.0385,699.9362
106,2023-05-01 08:50:00,2215.4287,580.20088,293.715,169.7126,699.4489
107,2023-05-01 08:55:00,2184.1582,660.97336,295.9507,169.31212,701.11594
108,2023-05-01 09:00:00,2154.4591,639.8096400000001,295.1885,169.8796,698.33098
109,2023-05-01 09:05:00,2170.2979,650.6419,296.56674,170.48694,699.05246
110,2023-05-01 09:10:00,2194.0126,630.2343,298.21744,169.5374,700.50874
111,2023-05-01 09:15:00,2200.0586,597.15112,298.93764,168.54462,699.59622
112,2023-05-01 09:20:00,2147.0754,609.3417,298.71592,169.5576,701.28474
113,2023-05-01 09:25:00,2131.9679,647.91224,298.54864,169.404,699.3108199999999
114,2023-05-01 09:30:00,2159.3223,598.82538,296.95952,170.05974,700.22442
115,2023-05-01 09:35:00,2158.6406,634.13422,295.59006,170.40682,701.3718799999999
116,2023-05-01 09:40:00,2126.1084,598.57812,296.15526,170.91258,698.54896
117,2023-05-01 09:45:00,2101.982,627.2913000000001,297.74926,170.9376,700.74618
118,2023-05-01 09:50:00,2099.0209,651.39312,296.54368,170.42522,700.49352
119,2023-05-01 09:55:00,2125.6142,572.33984,293.98622,170.44856,700.06132
120,2023-05-01 10:00:00,2157.8349,635.5934199999999,292.39962,170.34018,699.4628
121,2023-05-01 10:05:00,2138.2311,610.76262,291.03816,170.15332,700.6388800000001
122,2023-05-01 10:10:00,2117.3408,628.1535799999999,290.40088,169.63934,700.98442
123,2023-05-01 10:15:00,2084.3239,585.16374,291.07236,168.13912,697.26486
124,2023-05-01 10:20:00,2016.4017,511.4709800000001,288.91312,168.26758,701.23116
125,2023-05-01 10:25:00,1980.7618,605.1170599999999,289.86,168.57308,700.05802
126,2023-05-01 10:30:00,1975.2429,626.68092,290.19754,166.31202,700.7530399999999
127,2023-05-01 10:35:00,1827.533,502.5630600000001,286.536,166.80082,699.01448
128,2023-05-01 10:40:00,1707.1719,635.04546,284.37008,167.37482,700.58624
129,2023-05-01 10:45:00,1747.6868,592.93772,287.51578,167.92058,700.39816
130,2023-05-01 10:50:00,1776.1107,569.51154,286.80192,168.68658,698.67166
131,2023-05-01 10:55:00,1794.4903,593.96426,288.64138,169.03196,701.31644
132,2023-05-01 11:00:00,1800.8065,542.68546,290.8712400000001,169.45578,698.1505999999999
133,2023-05-01 11:05:00,1829.6623,561.38004,289.90662,169.56414,701.82852
134,2023-05-01 11:10:00,1486.89346,577.54034,287.78166,169.77442,701.5339200000001
135,2023-05-01 11:15:00,1331.59696,567.6032600000001,285.42442,168.83506,697.09518
136,2023-05-01 11:20:00,1639.8582,619.29564,287.10298,168.65148,700.73132
137,2023-05-01 11:25:00,1801.4493,568.0957999999999,287.086,169.0569,698.49074
138,2023-05-01 11:30:00,1894.4801,556.7950800000001,286.3616,169.22366,701.78918
139,2023-05-01 11:35:00,1909.1871,596.86854,288.01248,169.43898,699.79488
140,2023-05-01 11:40:00,1875.5756,559.7929200000001,290.11184,169.10866,699.30648
141,2023-05-01 11:45:00,1832.738,474.0207,289.65246,169.16536,699.1049800000001
142,2023-05-01 11:50:00,1828.0638,603.70964,290.48098,169.29052,701.7034799999999
143,2023-05-01 11:55:00,1806.2377,621.2756,292.7876,169.33716,700.104
144,2023-05-01 12:00:00,1812.1782,599.6276799999999,293.6819,168.27136,698.9045
145,2023-05-01 12:05:00,1842.6185,537.5047999999999,295.36904,168.24356,700.39066
146,2023-05-01 12:10:00,1829.9956,549.95408,296.8947,168.35762,699.93866
147,2023-05-01 12:15:00,1825.3367,572.57906,295.11098,167.1178,700.2638
148,2023-05-01 12:20:00,1835.7719,441.06134,294.5847,167.58774,701.00702
149,2023-05-01 12:25:00,1802.5447,591.43084,294.9297,168.33694,698.2763199999999
150,2023-05-01 12:30:00,1683.8585,561.16526,295.48436,168.8419,702.6487199999999
151,2023-05-01 12:35:00,1675.8466,572.73092,293.63456,169.06214,698.78828
152,2023-05-01 12:40:00,1729.1183,555.0445,294.0502,169.06386,700.08318
153,2023-05-01 12:45:00,1757.5532,532.27214,296.227,169.51338,700.4912
154,2023-05-01 12:50:00,1790.6209,517.8249,301.80456,169.75534,699.272
155,2023-05-01 12:55:00,1779.3999,533.8467400000001,304.62776,170.242,701.8525999999999
156,2023-05-01 13:00:00,1780.8042,575.5758800000001,304.2118,170.03,698.15036
157,2023-05-01 13:05:00,1771.2377,607.3495,308.66806,169.06878,700.2329400000001
158,2023-05-01 13:10:00,1787.0442,541.59538,311.29214,169.25394,699.28854
159,2023-05-01 13:15:00,1822.9055,506.90968,312.91964,169.36012,700.4038
160,2023-05-01 13:20:00,1843.4038,660.75166,312.44292,169.4096,700.4766999999999
161,2023-05-01 13:25:00,1855.9137,416.77284,313.27494,170.13208,699.106
162,2023-05-01 13:30:00,1815.6183,588.79506,312.77486,170.82618,699.60244
163,2023-05-01 13:35:00,1795.5037,576.79018,312.2434,171.21512,700.23842
164,2023-05-01 13:40:00,1826.6152,560.4384200000001,314.05308,170.92812,699.20562
165,2023-05-01 13:45:00,1836.2021,550.5274999999999,315.10466,171.56338,698.72588
166,2023-05-01 13:50:00,1841.8332,542.5153,313.8942,171.46268,700.4978600000001
167,2023-05-01 13:55:00,1858.6791,537.0023,313.33682,171.72074,699.43816
168,2023-05-01 14:00:00,1856.1311,441.3048,313.76112,171.16504,699.7207000000001
169,2023-05-01 14:05:00,1848.0481,607.5088800000001,312.25334,170.0403,701.4662000000001
170,2023-05-01 14:10:00,1784.696,600.95462,317.2688,170.62764,700.13822
171,2023-05-01 14:15:00,1355.41742,544.84488,318.45626,170.21032,702.5495199999999
172,2023-05-01 14:20:00,1302.41682,511.8387,320.11386,169.37602,696.3402199999999
173,2023-05-01 14:25:00,1705.3314,540.7842800000001,316.9089,169.663,701.24154
174,2023-05-01 14:30:00,1808.5524,545.86596,318.46832,170.21856,699.40776
175,2023-05-01 14:35:00,1840.3742,532.54866,319.51394,170.39552,700.53676
176,2023-05-01 14:40:00,1826.3265,469.46092,311.49032,170.89124,699.92568
177,2023-05-01 14:45:00,1757.4687,626.9652,308.61384,170.74778,700.94336
178,2023-05-01 14:50:00,1702.4452,510.74716,305.25926,168.7453,699.2754
179,2023-05-01 14:55:00,1703.6232,437.23294,303.94068,167.86754,699.00546
180,2023-05-01 15:00:00,1693.3184,504.05236,303.101,168.6068,700.9035799999999
181,2023-05-01 15:05:00,1636.3999,450.25192,301.50154,169.80324,701.04788
182,2023-05-01 15:10:00,1540.7505,589.0948599999999,307.9425,170.3355,700.90176
183,2023-05-01 15:15:00,1446.8244,484.08426,311.842,170.04678,697.38478
184,2023-05-01 15:20:00,1513.548,472.37918,309.64234,169.9566,700.70976
185,2023-05-01 15:25:00,1624.6424,462.82086,308.23332,170.54742,700.0708999999999
186,2023-05-01 15:30:00,1676.9918,383.6407599999999,305.13512,170.68424,699.0512000000001
187,2023-05-01 15:35:00,1685.7826,632.08152,305.91342,170.87438,700.55118
188,2023-05-01 15:40:00,1620.0072,514.04036,303.09746,171.15304,700.2927
189,2023-05-01 15:45:00,1596.3011,513.2068999999999,304.95178,171.01122,700.20602
190,2023-05-01 15:50:00,1634.3831,557.5348,305.99086,169.68458,698.88914
191,2023-05-01 15:55:00,1659.4143,489.69366,304.53154,168.7752,701.23678
192,2023-05-01 16:00:00,1676.7938,507.41846,301.50504,169.30742,699.54936
193,2023-05-01 16:05:00,1704.7229,434.8992,299.77116,169.02548,698.8138
194,2023-05-01 16:10:00,1663.7253,444.8869,295.22824,169.64002,700.15006
195,2023-05-01 16:15:00,1596.8838,583.3903,299.1048,170.29196,699.07118
196,2023-05-01 16:20:00,1595.5715,479.61556,301.49516,170.82092,701.3186400000001
197,2023-05-01 16:25:00,1606.9723,342.31634,301.48546,170.96274,699.22002
198,2023-05-01 16:30:00,1586.3702,530.72986,301.84268,171.35158,700.93098
199,2023-05-01 16:35:00,1499.9024,441.44902,300.01398,171.18972,699.54236
200,2023-05-01 16:40:00,1492.508,441.53194,297.38462,171.12628,698.87888
201,2023-05-01 16:45:00,1551.1013,361.4761,296.91108,171.21748,700.97318
202,2023-05-01 16:50:00,1588.9841,484.31618,291.68022,171.39994,699.7743399999999
203,2023-05-01 16:55:00,1578.7689,568.90302,295.3408,171.76484,701.65588
204,2023-05-01 17:00:00,1548.8448,425.73366,295.69634,171.4645,698.06114
205,2023-05-01 17:05:00,1575.4899,481.72352,295.8443,171.32826,700.98422
206,2023-05-01 17:10:00,1625.8926,434.28692,296.9245,171.4773,700.13916
207,2023-05-01 17:15:00,1543.2391,495.31348,296.00144,171.51124,703.08288
208,2023-05-01 17:20:00,1205.82538,372.04072,294.39194,171.39444,698.00482
209,2023-05-01 17:25:00,1202.43128,409.85318,293.34154,170.27584,696.6123
210,2023-05-01 17:30:00,1521.807,420.64006,293.25012,170.19354,699.812
211,2023-05-01 17:35:00,1637.4015,493.39752,296.67016,169.70126,701.6657600000001
212,2023-05-01 17:40:00,1645.1343,254.047552,296.77444,169.43428,698.41878
213,2023-05-01 17:45:00,1598.5672,535.49542,299.38788,169.06054,699.16448
214,2023-05-01 17:50:00,1526.3863,465.23498,296.40378,168.73846,702.89928
215,2023-05-01 17:55:00,1542.6587,474.90606,294.63192,168.26792,698.9746600000001
216,2023-05-01 18:00:00,1610.1991,432.12774,296.09298,167.05654,700.24658
217,2023-05-01 18:05:00,1626.9762,433.97452,297.1902,167.37528,700.94558
218,2023-05-01 18:10:00,1616.0804,267.99806,294.51178,167.38694,698.78664
219,2023-05-01 18:15:00,1570.3695,564.18998,292.71694,168.05108,700.48216
220,2023-05-01 18:20:00,1543.6974,461.0671599999999,293.8768,168.86214,701.93872
221,2023-05-01 18:25:00,1588.4785,308.38794,294.34084,169.53132,699.40768
222,2023-05-01 18:30:00,1632.3603,448.9217399999999,295.9668,169.70656,700.1019
223,2023-05-01 18:35:00,1587.6344,472.51126,297.6692200000001,170.41744,701.13092
224,2023-05-01 18:40:00,1543.8062,431.51356,297.02556,170.51756,698.66866
225,2023-05-01 18:45:00,1546.2434,337.04058,295.74126,170.59438,700.50656
226,2023-05-01 18:50:00,1551.6166,307.344644,292.37302,170.8113,700.2150800000001
227,2023-05-01 18:55:00,1520.8769,561.60392,299.01868,170.84642,659.63608
228,2023-05-01 19:00:00,1548.6505,480.58916,299.07222,170.64616,656.3545999999999
229,2023-05-01 19:05:00,1668.9012,411.6283999999999,298.9922,170.75522,655.1414000000001
230,2023-05-01 19:10:00,1620.7773,412.9238999999999,297.20404,171.04782,653.75526
231,2023-05-01 19:15:00,1523.0558,396.7187,295.20436,171.03616,654.3494
232,2023-05-01 19:20:00,1556.0348,495.25328,294.73834,170.93934,654.9288399999999
233,2023-05-01 19:25:00,1618.9519,288.244596,295.00942,171.06118,655.2482600000001
234,2023-05-01 19:30:00,1683.4162,404.658122,292.87734,171.03282,657.7257999999999
235,2023-05-01 19:35:00,1674.3712,537.8629,299.50862,171.3132,653.48648
236,2023-05-01 19:40:00,1656.0578,507.6758,300.68512,170.48386,655.22558
237,2023-05-01 19:45:00,1714.0247,434.25612,301.25544,170.58066,653.9834800000001
238,2023-05-01 19:50:00,1749.1244,439.7142,299.1309,170.63074,654.1278
239,2023-05-01 19:55:00,1721.644,443.13812,297.1627,170.45552,654.48776
240,2023-05-01 20:00:00,1693.1964,493.75154,297.38046,170.46888,655.1600599999999
241,2023-05-01 20:05:00,1683.9941,464.8728600000001,297.46896,170.40718,655.05418
242,2023-05-01 20:10:00,1676.1319,359.4985,297.1608,170.36714,656.7692
243,2023-05-01 20:15:00,1676.4592,425.86896,295.56544,169.75808,653.37424
244,2023-05-01 20:20:00,1457.44025,578.4469999999999,297.17806,169.64458,658.848
245,2023-05-01 20:25:00,1169.5495,395.3315,297.7966,169.06888,652.38968
246,2023-05-01 20:30:00,1346.45525,361.14294,294.9686,168.40312,655.1023600000001
247,2023-05-01 20:35:00,1573.0767,408.71362,295.7279,168.27294,655.17934
248,2023-05-01 20:40:00,1584.3364,287.09912,293.39802,168.77024,653.97916
249,2023-05-01 20:45:00,1671.2143,626.4564600000001,293.9268,169.51282,656.2274799999999
250,2023-05-01 20:50:00,1687.36,439.55242,295.64386,169.93502,653.81282
251,2023-05-01 20:55:00,1611.6163,408.50452,296.85896,168.9322,655.3697
252,2023-05-01 21:00:00,1571.0887,440.25826,298.20564,168.74692,654.99064
253,2023-05-01 21:05:00,1576.3507,470.35322,297.76846,169.27096,654.59062
254,2023-05-01 21:10:00,1617.234,463.79306,297.12172,169.69476,654.93204
255,2023-05-01 21:15:00,1625.7512,291.34482,295.2559,169.93014,656.11694
256,2023-05-01 21:20:00,1574.0028,523.88656,298.09042,170.2555,655.13416
257,2023-05-01 21:25:00,1574.2164,491.07542,297.92712,170.15536,654.55542
258,2023-05-01 21:30:00,1586.1091,413.22304,297.8915,169.08234,654.58556
259,2023-05-01 21:35:00,1589.8817,419.8463399999999,301.29204,169.2042,655.4913
260,2023-05-01 21:40:00,1621.4075,437.9919,298.9689,169.10742,653.38622
261,2023-05-01 21:45:00,1617.161,439.64562,297.35916,169.04398,655.3098
262,2023-05-01 21:50:00,1617.0195,467.62136,298.44002,169.3827,654.74936
263,2023-05-01 21:55:00,1615.3265,398.65796,297.98504,169.34604,654.69388
264,2023-05-01 22:00:00,1600.8691,240.440232,297.3198599999999,169.35768,654.3961
265,2023-05-01 22:05:00,1605.7314,627.3247,297.46104,169.58126,656.07608
266,2023-05-01 22:10:00,1595.3546,506.0493,298.1038,169.6647,654.63074
267,2023-05-01 22:15:00,1593.8625,414.11694,297.26286,169.95516,655.38534
268,2023-05-01 22:20:00,1639.978,413.63712,297.88292,169.96508,654.94168
269,2023-05-01 22:25:00,1674.2624,421.6639,297.90324,170.28386,655.70948
270,2023-05-01 22:30:00,1673.5535,403.36418,297.87536,170.21536,654.65798
271,2023-05-01 22:35:00,1657.1631,442.25962,297.08,170.1653,653.7438199999999
272,2023-05-01 22:40:00,1628.534,418.53452,297.51658,170.36724,654.00104
273,2023-05-01 22:45:00,1628.6219,400.86118,298.83622,170.1886,654.45086
274,2023-05-01 22:50:00,1628.6958,433.3272,295.9332000000001,170.35388,655.6363
275,2023-05-01 22:55:00,1606.6938,549.92288,300.86956,170.26544,655.4152799999999
276,2023-05-01 23:00:00,1632.3148,418.21488,299.83986,169.96334,655.44712
277,2023-05-01 23:05:00,1677.7927,415.43726,299.40972,170.19034,655.41066
278,2023-05-01 23:10:00,1694.2032,474.3657,298.44688,170.30214,655.50342
279,2023-05-01 23:15:00,1721.8726,480.86438,299.14708,169.61294,654.6988600000001
280,2023-05-01 23:20:00,1716.2518,397.03154,298.52658,167.94092,654.05072
281,2023-05-01 23:25:00,1307.34196,337.39758,298.61494,167.56876,656.33118
282,2023-05-01 23:30:00,1002.43785,491.36556,296.1238,166.86792,655.15146
283,2023-05-01 23:35:00,1314.23089,492.01242,298.16064,166.74938,654.10914
284,2023-05-01 23:40:00,1614.2028,415.42376,297.4048,167.24998,654.53766
285,2023-05-01 23:45:00,1693.4966,421.69956,299.87048,167.60216,654.25288
286,2023-05-01 23:50:00,1678.5746,472.09658,301.5303,168.27796,655.19784
287,2023-05-01 23:55:00,1646.3598,452.9369800000001,302.97506,168.73868,655.0265400000001
288,2023-05-02 00:00:00,1624.9397,319.97316,298.99692,168.75652,656.06602
289,2023-05-02 00:05:00,1605.4859,514.81218,296.38266,168.93174,654.87936
290,2023-05-02 00:10:00,1608.4638,427.46178,291.96034,169.0402,654.46696
291,2023-05-02 00:15:00,1635.647,508.29712,289.3397200000001,169.14034,655.60802
292,2023-05-02 00:20:00,1649.5291,252.83298,285.74572,169.48184,654.56576
293,2023-05-02 00:25:00,1651.0121,511.9617200000001,284.28368,169.28878,654.21564
294,2023-05-02 00:30:00,1650.2887,363.93348,283.54178,169.45508,654.5768
295,2023-05-02 00:35:00,1614.4874,467.234,281.43752,169.52126,654.73002
296,2023-05-02 00:40:00,1498.0035,451.61724,281.48374,169.46946,655.5721000000001
297,2023-05-02 00:45:00,1396.8617,362.36612,278.85624,169.22202,655.4606200000001
298,2023-05-02 00:50:00,1453.027,415.6938,276.62146,168.79494,656.00762
299,2023-05-02 00:55:00,1531.6208,532.33836,277.66934,168.8484,656.64934
300,2023-05-02 01:00:00,1450.033,485.9052,276.61364,168.35776,653.54236
301,2023-05-02 01:05:00,1336.8409,424.76022,276.73644,167.16634,655.43592
302,2023-05-02 01:10:00,1311.7017,389.13742,276.8991600000001,167.18964,656.20138
303,2023-05-02 01:15:00,1276.6027,428.5272200000001,276.11542,166.58666,653.14526
304,2023-05-02 01:20:00,1372.4507,447.25198,277.30982,166.33576,655.4613400000001
305,2023-05-02 01:25:00,1518.5507,272.28704,277.17842,166.81694,654.58042
306,2023-05-02 01:30:00,1577.6944,539.6042,275.8543,167.14132,655.34982
307,2023-05-02 01:35:00,1603.1445,512.2908199999999,275.67668,167.80892,653.7833
308,2023-05-02 01:40:00,1620.7534,450.02128,275.52758,168.10598,655.2762
309,2023-05-02 01:45:00,1625.7015,402.26474,276.56878,168.2294,655.13496
310,2023-05-02 01:50:00,1599.5089,418.1338,277.92218,168.3812,654.7620199999999
311,2023-05-02 01:55:00,1601.1764,310.892808,277.62698,168.4963,654.9325
312,2023-05-02 02:00:00,1572.3472,582.6969799999999,277.16376,168.60806,654.89034
313,2023-05-02 02:05:00,1547.8199,498.3144599999999,281.04248,168.21102,655.47446
314,2023-05-02 02:10:00,1601.2013,423.41084,279.44538,167.51028,654.0701
315,2023-05-02 02:15:00,1643.5846,426.14376,277.7226400000001,167.61372,654.29934
316,2023-05-02 02:20:00,1572.7829,484.45534,276.44228,167.63042,654.96916
317,2023-05-02 02:25:00,1432.8125,395.80628,276.55018,166.62416,654.2463
318,2023-05-02 02:30:00,1066.35447,334.75088,260.55328,166.12846,654.10304
319,2023-05-02 02:35:00,418.24983867,109.645796474,191.02842,165.35764,374.2046273
320,2023-05-02 02:40:00,30.38812874,0.09270852,53.931134,163.91924,6.4636848
321,2023-05-02 02:45:00,0.8270948499999999,0.082505048,11.147621,162.88464,6.7646264
322,2023-05-02 02:50:00,0.8356153199999999,0.098302954,2.2289672,161.68148,6.5638054
323,2023-05-02 02:55:00,0.75795635,0.076576562,0.4363012000000001,160.40984,6.543489800000001
324,2023-05-02 03:00:00,0.75911606,0.067480046,0.082572916,159.19672,6.567778199999999
325,2023-05-02 03:05:00,0.81012179,0.088012154,0.0150044604,158.06874,6.549550999999999
326,2023-05-02 03:10:00,0.77581492,0.05570137399999999,0.00236223756,156.9691,6.258221799999999
