timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 07:45:00,3248.2725,607.80276,298.2185,164.1508,698.7701
2023-05-01 07:50:00,3255.8343,598.0576199999999,296.8877,164.29264,700.16178
2023-05-01 07:55:00,2950.3868,590.76194,297.08622,165.83632,701.1568199999999
2023-05-01 08:00:00,2364.415,587.29804,296.22252,166.64058,700.7286799999999
2023-05-01 08:05:00,1750.1393,713.2989600000001,296.81626,166.48868,703.43248
2023-05-01 08:10:00,1468.4519,602.87644,296.06748,166.18546,696.12202
2023-05-01 08:15:00,1765.8116,505.22914,294.77486,166.1499,700.19616
2023-05-01 08:20:00,2058.7401,599.3224,292.3496,167.66352,700.09636
2023-05-01 08:25:00,2037.8573,666.4402600000001,294.21434,168.31592,698.8860999999999
2023-05-01 08:30:00,1994.4207,581.44998,292.6535,168.9394,701.96208
2023-05-01 08:35:00,2062.8026,651.3981200000001,294.88476,169.8812,698.9750799999999
2023-05-01 08:40:00,2147.1713,637.2859000000001,295.30206,170.0748,698.1007400000001
2023-05-01 08:45:00,2193.2155,620.9042999999999,295.8578,169.0385,699.9362
2023-05-01 08:50:00,2215.4287,580.20088,293.715,169.7126,699.4489
2023-05-01 08:55:00,2184.1582,660.97336,295.9507,169.31212,701.11594
2023-05-01 09:00:00,2154.4591,639.8096400000001,295.1885,169.8796,698.33098
2023-05-01 09:05:00,2170.2979,650.6419,296.56674,170.48694,699.05246
2023-05-01 09:10:00,2194.0126,630.2343,298.21744,169.5374,700.50874
2023-05-01 09:15:00,2200.0586,597.15112,298.93764,168.54462,699.59622
2023-05-01 09:20:00,2147.0754,609.3417,298.71592,169.5576,701.28474
2023-05-01 09:25:00,2131.9679,647.91224,298.54864,169.404,699.3108199999999
2023-05-01 09:30:00,2159.3223,598.82538,296.95952,170.05974,700.22442
2023-05-01 09:35:00,2158.6406,634.13422,295.59006,170.40682,701.3718799999999
2023-05-01 09:40:00,2126.1084,598.57812,296.15526,170.91258,698.54896
2023-05-01 09:45:00,2101.982,627.2913000000001,297.74926,170.9376,700.74618
2023-05-01 09:50:00,2099.0209,651.39312,296.54368,170.42522,700.49352
2023-05-01 09:55:00,2125.6142,572.33984,293.98622,170.44856,700.06132
2023-05-01 10:00:00,2157.8349,635.5934199999999,292.39962,170.34018,699.4628
2023-05-01 10:05:00,2138.2311,610.76262,291.03816,170.15332,700.6388800000001
2023-05-01 10:10:00,2117.3408,628.1535799999999,290.40088,169.63934,700.98442
2023-05-01 10:15:00,2084.3239,585.16374,291.07236,168.13912,697.26486
2023-05-01 10:20:00,2016.4017,511.4709800000001,288.91312,168.26758,701.23116
2023-05-01 10:25:00,1980.7618,605.1170599999999,289.86,168.57308,700.05802
2023-05-01 10:30:00,1975.2429,626.68092,290.19754,166.31202,700.7530399999999
2023-05-01 10:35:00,1827.533,502.5630600000001,286.536,166.80082,699.01448
